datetime,traffic_volume,Trucks,Cars,Bikes,taxi,Bus,Auto,others,Location
27-06-2018 16:00,6666,199,2133,1999,199,199,1933,4,Vashi
27-06-2018 17:00,6095,182,1950,1828,182,182,1767,4,Vashi
27-06-2018 18:00,4563,136,1460,1368,136,136,1323,4,Vashi
27-06-2018 19:00,3497,104,1119,1049,104,104,1014,3,Vashi
27-06-2018 20:00,3126,93,1000,937,93,93,906,4,Vashi
27-06-2018 21:00,3116,93,997,934,93,93,903,3,Vashi
27-06-2018 22:00,2292,68,733,687,68,68,664,4,Vashi
27-06-2018 23:00,1339,40,428,401,40,40,388,2,Vashi
28-06-2018 00:00,778,23,248,233,23,23,225,3,Vashi
28-06-2018 01:00,457,13,146,137,13,13,132,3,Vashi
28-06-2018 02:00,309,9,98,92,9,9,89,3,Vashi
28-06-2018 03:00,365,10,116,109,10,10,105,5,Vashi
28-06-2018 04:00,921,27,294,276,27,27,267,3,Vashi
28-06-2018 05:00,3121,93,998,936,93,93,905,3,Vashi
28-06-2018 05:00,3121,93,998,936,93,93,905,3,Vashi
28-06-2018 06:00,5691,170,1821,1707,170,170,1650,3,Vashi
28-06-2018 06:00,5691,170,1821,1707,170,170,1650,3,Vashi
28-06-2018 07:00,6264,187,2004,1879,187,187,1816,4,Vashi
28-06-2018 08:00,5683,170,1818,1704,170,170,1648,3,Vashi
28-06-2018 09:00,4983,149,1594,1494,149,149,1445,3,Vashi
28-06-2018 10:00,4678,140,1496,1403,140,140,1356,3,Vashi
28-06-2018 11:00,4866,145,1557,1459,145,145,1411,4,Vashi
28-06-2018 12:00,5109,153,1634,1532,153,153,1481,3,Vashi
28-06-2018 13:00,5011,150,1603,1503,150,150,1453,2,Vashi
28-06-2018 14:00,5300,159,1696,1590,159,159,1537,0,Vashi
28-06-2018 15:00,5945,178,1902,1783,178,178,1724,2,Vashi
28-06-2018 16:00,6568,197,2101,1970,197,197,1904,2,Vashi
28-06-2018 17:00,5930,177,1897,1779,177,177,1719,4,Vashi
28-06-2018 18:00,4668,140,1493,1400,140,140,1353,2,Vashi
28-06-2018 19:00,3794,113,1214,1138,113,113,1100,3,Vashi
28-06-2018 20:00,3127,93,1000,938,93,93,906,4,Vashi
28-06-2018 21:00,2908,87,930,872,87,87,843,2,Vashi
28-06-2018 22:00,2190,65,700,657,65,65,635,3,Vashi
28-06-2018 23:00,1475,44,472,442,44,44,427,2,Vashi
29-06-2018 00:00,841,25,269,252,25,25,243,2,Vashi
29-06-2018 01:00,510,15,163,153,15,15,147,2,Vashi
29-06-2018 02:00,385,11,123,115,11,11,111,3,Vashi
29-06-2018 03:00,453,13,144,135,13,13,131,4,Vashi
29-06-2018 04:00,984,29,314,295,29,29,285,3,Vashi
29-06-2018 05:00,2909,87,930,872,87,87,843,3,Vashi
29-06-2018 06:00,5427,162,1736,1628,162,162,1573,4,Vashi
29-06-2018 07:00,6051,181,1936,1815,181,181,1754,3,Vashi
29-06-2018 08:00,5204,156,1665,1561,156,156,1509,1,Vashi
29-06-2018 09:00,4842,145,1549,1452,145,145,1404,2,Vashi
29-06-2018 10:00,4626,138,1480,1387,138,138,1341,4,Vashi
29-06-2018 11:00,5114,153,1636,1534,153,153,1483,2,Vashi
29-06-2018 12:00,5222,156,1671,1566,156,156,1514,3,Vashi
29-06-2018 13:00,5236,157,1675,1570,157,157,1518,2,Vashi
29-06-2018 14:00,5319,159,1702,1595,159,159,1542,3,Vashi
29-06-2018 15:00,5903,177,1888,1770,177,177,1711,3,Vashi
29-06-2018 16:00,5902,177,1888,1770,177,177,1711,2,Vashi
29-06-2018 17:00,5314,159,1700,1594,159,159,1541,2,Vashi
29-06-2018 18:00,4798,143,1535,1439,143,143,1391,4,Vashi
29-06-2018 19:00,3705,111,1185,1111,111,111,1074,2,Vashi
29-06-2018 20:00,3340,100,1068,1002,100,100,968,2,Vashi
29-06-2018 21:00,3247,97,1039,974,97,97,941,2,Vashi
29-06-2018 22:00,2781,83,889,834,83,83,806,3,Vashi
29-06-2018 23:00,2465,73,788,739,73,73,714,5,Vashi
30-06-2018 00:00,1423,42,455,426,42,42,412,4,Vashi
30-06-2018 01:00,869,26,278,260,26,26,252,1,Vashi
30-06-2018 02:00,617,18,197,185,18,18,178,3,Vashi
30-06-2018 03:00,429,12,137,128,12,12,124,4,Vashi
30-06-2018 03:00,429,12,137,128,12,12,124,4,Vashi
30-06-2018 04:00,429,12,137,128,12,12,124,4,Vashi
30-06-2018 05:00,822,24,263,246,24,24,238,3,Vashi
30-06-2018 06:00,1489,44,476,446,44,44,431,4,Vashi
30-06-2018 07:00,2048,61,655,614,61,61,593,3,Vashi
30-06-2018 08:00,2840,85,908,852,85,85,823,2,Vashi
30-06-2018 09:00,3627,108,1160,1088,108,108,1051,4,Vashi
30-06-2018 10:00,3922,117,1255,1176,117,117,1137,3,Vashi
30-06-2018 11:00,4253,127,1360,1275,127,127,1233,4,Vashi
30-06-2018 12:00,4776,143,1528,1432,143,143,1385,2,Vashi
30-06-2018 13:00,4675,140,1496,1402,140,140,1355,2,Vashi
30-06-2018 14:00,4533,135,1450,1359,135,135,1314,5,Vashi
30-06-2018 15:00,4425,132,1416,1327,132,132,1283,3,Vashi
30-06-2018 16:00,4707,141,1506,1412,141,141,1365,1,Vashi
30-06-2018 17:00,4469,134,1430,1340,134,134,1296,1,Vashi
30-06-2018 18:00,3871,116,1238,1161,116,116,1122,2,Vashi
30-06-2018 19:00,3247,97,1039,974,97,97,941,2,Vashi
30-06-2018 20:00,2936,88,939,880,88,88,851,2,Vashi
30-06-2018 21:00,2700,81,864,810,81,81,783,0,Vashi
30-06-2018 22:00,2760,82,883,828,82,82,800,3,Vashi
30-06-2018 23:00,2017,60,645,605,60,60,584,3,Vashi
01-07-2018 00:00,1314,39,420,394,39,39,381,2,Vashi
01-07-2018 01:00,848,25,271,254,25,25,245,3,Vashi
01-07-2018 02:00,703,21,224,210,21,21,203,3,Vashi
01-07-2018 03:00,419,12,134,125,12,12,121,3,Vashi
01-07-2018 03:00,419,12,134,125,12,12,121,3,Vashi
01-07-2018 04:00,372,11,119,111,11,11,107,2,Vashi
01-07-2018 04:00,372,11,119,111,11,11,107,2,Vashi
01-07-2018 05:00,529,15,169,158,15,15,153,4,Vashi
01-07-2018 05:00,529,15,169,158,15,15,153,4,Vashi
01-07-2018 06:00,979,29,313,293,29,29,283,3,Vashi
01-07-2018 06:00,979,29,313,293,29,29,283,3,Vashi
01-07-2018 07:00,1237,37,395,371,37,37,358,2,Vashi
01-07-2018 08:00,1682,50,538,504,50,50,487,3,Vashi
01-07-2018 08:00,1682,50,538,504,50,50,487,3,Vashi
01-07-2018 09:00,2495,74,798,748,74,74,723,4,Vashi
01-07-2018 09:00,2495,74,798,748,74,74,723,4,Vashi
01-07-2018 09:00,2495,74,798,748,74,74,723,4,Vashi
01-07-2018 10:00,2924,87,935,877,87,87,847,4,Vashi
01-07-2018 10:00,2924,87,935,877,87,87,847,4,Vashi
01-07-2018 11:00,3323,99,1063,996,99,99,963,4,Vashi
01-07-2018 11:00,3323,99,1063,996,99,99,963,4,Vashi
01-07-2018 11:00,3323,99,1063,996,99,99,963,4,Vashi
01-07-2018 12:00,3696,110,1182,1108,110,110,1071,5,Vashi
01-07-2018 12:00,3696,110,1182,1108,110,110,1071,5,Vashi
01-07-2018 12:00,3696,110,1182,1108,110,110,1071,5,Vashi
01-07-2018 13:00,4084,122,1306,1225,122,122,1184,3,Vashi
01-07-2018 13:00,4084,122,1306,1225,122,122,1184,3,Vashi
01-07-2018 14:00,4187,125,1339,1256,125,125,1214,3,Vashi
01-07-2018 15:00,4365,130,1396,1309,130,130,1265,5,Vashi
01-07-2018 16:00,4380,131,1401,1314,131,131,1270,2,Vashi
01-07-2018 17:00,4049,121,1295,1214,121,121,1174,3,Vashi
01-07-2018 18:00,3680,110,1177,1104,110,110,1067,2,Vashi
01-07-2018 19:00,3404,102,1089,1021,102,102,987,1,Vashi
01-07-2018 20:00,3018,90,965,905,90,90,875,3,Vashi
01-07-2018 21:00,2640,79,844,792,79,79,765,2,Vashi
01-07-2018 22:00,2152,64,688,645,64,64,624,3,Vashi
01-07-2018 23:00,3078,92,984,923,92,92,892,3,Vashi
02-07-2018 00:00,1043,31,333,312,31,31,302,3,Vashi
02-07-2018 01:00,523,15,167,156,15,15,151,4,Vashi
02-07-2018 02:00,425,12,136,127,12,12,123,3,Vashi
02-07-2018 03:00,398,11,127,119,11,11,115,4,Vashi
02-07-2018 04:00,896,26,286,268,26,26,259,5,Vashi
02-07-2018 05:00,2931,87,937,879,87,87,849,5,Vashi
02-07-2018 06:00,5305,159,1697,1591,159,159,1538,2,Vashi
02-07-2018 07:00,5936,178,1899,1780,178,178,1721,2,Vashi
02-07-2018 08:00,4859,145,1554,1457,145,145,1409,4,Vashi
02-07-2018 09:00,4473,134,1431,1341,134,134,1297,2,Vashi
02-07-2018 10:00,4172,125,1335,1251,125,125,1209,2,Vashi
02-07-2018 11:00,4498,134,1439,1349,134,134,1304,4,Vashi
02-07-2018 12:00,4617,138,1477,1385,138,138,1338,3,Vashi
02-07-2018 13:00,4667,140,1493,1400,140,140,1353,1,Vashi
02-07-2018 14:00,4728,141,1512,1418,141,141,1371,4,Vashi
02-07-2018 15:00,5115,153,1636,1534,153,153,1483,3,Vashi
02-07-2018 16:00,5853,175,1872,1755,175,175,1697,4,Vashi
02-07-2018 17:00,5241,157,1677,1572,157,157,1519,2,Vashi
02-07-2018 18:00,3922,117,1255,1176,117,117,1137,3,Vashi
02-07-2018 19:00,3183,95,1018,954,95,95,923,3,Vashi
02-07-2018 20:00,2792,83,893,837,83,83,809,4,Vashi
02-07-2018 21:00,2552,76,816,765,76,76,740,3,Vashi
02-07-2018 22:00,2118,63,677,635,63,63,614,3,Vashi
02-07-2018 23:00,1461,43,467,438,43,43,423,4,Vashi
03-07-2018 00:00,722,21,231,216,21,21,209,3,Vashi
03-07-2018 01:00,455,13,145,136,13,13,131,4,Vashi
03-07-2018 02:00,340,10,108,102,10,10,98,2,Vashi
03-07-2018 03:00,391,11,125,117,11,11,113,3,Vashi
03-07-2018 04:00,863,25,276,258,25,25,250,4,Vashi
03-07-2018 04:00,863,25,276,258,25,25,250,4,Vashi
03-07-2018 05:00,2836,85,907,850,85,85,822,2,Vashi
03-07-2018 06:00,5264,157,1684,1579,157,157,1526,4,Vashi
03-07-2018 07:00,5737,172,1835,1721,172,172,1663,2,Vashi
03-07-2018 07:00,5737,172,1835,1721,172,172,1663,2,Vashi
03-07-2018 08:00,5017,150,1605,1505,150,150,1454,3,Vashi
03-07-2018 08:00,5017,150,1605,1505,150,150,1454,3,Vashi
03-07-2018 09:00,4373,131,1399,1311,131,131,1268,2,Vashi
03-07-2018 10:00,4099,122,1311,1229,122,122,1188,5,Vashi
03-07-2018 11:00,4415,132,1412,1324,132,132,1280,3,Vashi
03-07-2018 12:00,4775,143,1528,1432,143,143,1384,2,Vashi
03-07-2018 13:00,4799,143,1535,1439,143,143,1391,5,Vashi
03-07-2018 14:00,4968,149,1589,1490,149,149,1440,2,Vashi
03-07-2018 14:00,4968,149,1589,1490,149,149,1440,2,Vashi
03-07-2018 15:00,5526,165,1768,1657,165,165,1602,4,Vashi
03-07-2018 15:00,5526,165,1768,1657,165,165,1602,4,Vashi
03-07-2018 16:00,6135,184,1963,1840,184,184,1779,1,Vashi
03-07-2018 17:00,5092,152,1629,1527,152,152,1476,4,Vashi
03-07-2018 18:00,4313,129,1380,1293,129,129,1250,3,Vashi
03-07-2018 19:00,3308,99,1058,992,99,99,959,2,Vashi
03-07-2018 20:00,3055,91,977,916,91,91,885,4,Vashi
03-07-2018 21:00,2700,81,864,810,81,81,783,0,Vashi
03-07-2018 22:00,2176,65,696,652,65,65,631,2,Vashi
03-07-2018 23:00,1741,52,557,522,52,52,504,2,Vashi
04-07-2018 00:00,1021,30,326,306,30,30,296,3,Vashi
04-07-2018 01:00,605,18,193,181,18,18,175,2,Vashi
04-07-2018 02:00,573,17,183,171,17,17,166,2,Vashi
04-07-2018 03:00,353,10,112,105,10,10,102,4,Vashi
04-07-2018 04:00,354,10,113,106,10,10,102,3,Vashi
04-07-2018 05:00,698,20,223,209,20,20,202,4,Vashi
04-07-2018 06:00,1141,34,365,342,34,34,330,2,Vashi
04-07-2018 07:00,1128,33,360,338,33,33,327,4,Vashi
04-07-2018 08:00,1275,38,408,382,38,38,369,2,Vashi
04-07-2018 09:00,1687,50,539,506,50,50,489,3,Vashi
04-07-2018 10:00,1920,57,614,576,57,57,556,3,Vashi
04-07-2018 10:00,1920,57,614,576,57,57,556,3,Vashi
04-07-2018 10:00,1920,57,614,576,57,57,556,3,Vashi
04-07-2018 11:00,2603,78,832,780,78,78,754,3,Vashi
04-07-2018 11:00,2603,78,832,780,78,78,754,3,Vashi
04-07-2018 12:00,2761,82,883,828,82,82,800,4,Vashi
04-07-2018 13:00,2929,87,937,878,87,87,849,4,Vashi
04-07-2018 14:00,3318,99,1061,995,99,99,962,3,Vashi
04-07-2018 15:00,3070,92,982,921,92,92,890,1,Vashi
04-07-2018 15:00,3070,92,982,921,92,92,890,1,Vashi
04-07-2018 16:00,3224,96,1031,967,96,96,934,4,Vashi
04-07-2018 16:00,3224,96,1031,967,96,96,934,4,Vashi
04-07-2018 17:00,3045,91,974,913,91,91,883,2,Vashi
04-07-2018 17:00,3045,91,974,913,91,91,883,2,Vashi
04-07-2018 18:00,2664,79,852,799,79,79,772,4,Vashi
04-07-2018 19:00,2596,77,830,778,77,77,752,5,Vashi
04-07-2018 20:00,2503,75,800,750,75,75,725,3,Vashi
04-07-2018 21:00,2582,77,826,774,77,77,748,3,Vashi
04-07-2018 22:00,2030,60,649,609,60,60,588,4,Vashi
04-07-2018 23:00,1936,58,619,580,58,58,561,2,Vashi
05-07-2018 00:00,971,29,310,291,29,29,281,2,Vashi
05-07-2018 00:00,971,29,310,291,29,29,281,2,Vashi
05-07-2018 01:00,476,14,152,142,14,14,138,2,Vashi
05-07-2018 02:00,317,9,101,95,9,9,91,3,Vashi
05-07-2018 03:00,338,10,108,101,10,10,98,1,Vashi
05-07-2018 04:00,754,22,241,226,22,22,218,3,Vashi
05-07-2018 05:00,2412,72,771,723,72,72,699,3,Vashi
05-07-2018 06:00,4500,135,1440,1350,135,135,1305,0,Vashi
05-07-2018 07:00,4966,148,1589,1489,148,148,1440,4,Vashi
05-07-2018 08:00,4440,133,1420,1332,133,133,1287,2,Vashi
05-07-2018 09:00,4205,126,1345,1261,126,126,1219,2,Vashi
05-07-2018 10:00,4154,124,1329,1246,124,124,1204,3,Vashi
05-07-2018 11:00,4201,126,1344,1260,126,126,1218,1,Vashi
05-07-2018 12:00,4416,132,1413,1324,132,132,1280,3,Vashi
05-07-2018 13:00,4491,134,1437,1347,134,134,1302,3,Vashi
05-07-2018 14:00,4708,141,1506,1412,141,141,1365,2,Vashi
05-07-2018 15:00,5066,151,1621,1519,151,151,1469,4,Vashi
05-07-2018 16:00,5908,177,1890,1772,177,177,1713,2,Vashi
05-07-2018 17:00,5223,156,1671,1566,156,156,1514,4,Vashi
05-07-2018 18:00,4115,123,1316,1234,123,123,1193,3,Vashi
05-07-2018 19:00,3099,92,991,929,92,92,898,5,Vashi
05-07-2018 20:00,2713,81,868,813,81,81,786,3,Vashi
05-07-2018 21:00,2633,78,842,789,78,78,763,5,Vashi
05-07-2018 22:00,2002,60,640,600,60,60,580,2,Vashi
05-07-2018 23:00,1287,38,411,386,38,38,373,3,Vashi
06-07-2018 00:00,743,22,237,222,22,22,215,3,Vashi
06-07-2018 01:00,435,13,139,130,13,13,126,1,Vashi
06-07-2018 02:00,372,11,119,111,11,11,107,2,Vashi
06-07-2018 03:00,343,10,109,102,10,10,99,3,Vashi
06-07-2018 04:00,752,22,240,225,22,22,218,3,Vashi
06-07-2018 05:00,2453,73,784,735,73,73,711,4,Vashi
06-07-2018 06:00,4489,134,1436,1346,134,134,1301,4,Vashi
06-07-2018 07:00,5069,152,1622,1520,152,152,1470,1,Vashi
06-07-2018 08:00,4489,134,1436,1346,134,134,1301,4,Vashi
06-07-2018 09:00,4305,129,1377,1291,129,129,1248,2,Vashi
06-07-2018 10:00,4215,126,1348,1264,126,126,1222,3,Vashi
06-07-2018 11:00,4547,136,1455,1364,136,136,1318,2,Vashi
06-07-2018 12:00,4684,140,1498,1405,140,140,1358,3,Vashi
06-07-2018 13:00,4594,137,1470,1378,137,137,1332,3,Vashi
06-07-2018 14:00,4818,144,1541,1445,144,144,1397,3,Vashi
06-07-2018 15:00,5182,155,1658,1554,155,155,1502,3,Vashi
06-07-2018 16:00,5353,160,1712,1605,160,160,1552,4,Vashi
06-07-2018 17:00,4822,144,1543,1446,144,144,1398,3,Vashi
06-07-2018 18:00,4089,122,1308,1226,122,122,1185,4,Vashi
06-07-2018 19:00,3390,101,1084,1017,101,101,983,3,Vashi
06-07-2018 20:00,2966,88,949,889,88,88,860,4,Vashi
06-07-2018 21:00,2903,87,928,870,87,87,841,3,Vashi
06-07-2018 22:00,2533,75,810,759,75,75,734,5,Vashi
06-07-2018 23:00,2227,66,712,668,66,66,645,4,Vashi
07-07-2018 00:00,1233,36,394,369,36,36,357,5,Vashi
07-07-2018 01:00,689,20,220,206,20,20,199,4,Vashi
07-07-2018 02:00,604,18,193,181,18,18,175,1,Vashi
07-07-2018 03:00,382,11,122,114,11,11,110,3,Vashi
07-07-2018 04:00,429,12,137,128,12,12,124,4,Vashi
07-07-2018 05:00,769,23,246,230,23,23,223,1,Vashi
07-07-2018 06:00,1246,37,398,373,37,37,361,3,Vashi
07-07-2018 07:00,1710,51,547,513,51,51,495,2,Vashi
07-07-2018 08:00,2428,72,776,728,72,72,704,4,Vashi
07-07-2018 09:00,3029,90,969,908,90,90,878,4,Vashi
07-07-2018 10:00,3386,101,1083,1015,101,101,981,4,Vashi
07-07-2018 11:00,4045,121,1294,1213,121,121,1173,2,Vashi
07-07-2018 12:00,4160,124,1331,1248,124,124,1206,3,Vashi
07-07-2018 13:00,4118,123,1317,1235,123,123,1194,3,Vashi
07-07-2018 14:00,3992,119,1277,1197,119,119,1157,4,Vashi
07-07-2018 15:00,4022,120,1287,1206,120,120,1166,3,Vashi
07-07-2018 16:00,4289,128,1372,1286,128,128,1243,4,Vashi
07-07-2018 17:00,4085,122,1307,1225,122,122,1184,3,Vashi
07-07-2018 18:00,3986,119,1275,1195,119,119,1155,4,Vashi
07-07-2018 19:00,3416,102,1093,1024,102,102,990,3,Vashi
07-07-2018 20:00,3191,95,1021,957,95,95,925,3,Vashi
07-07-2018 21:00,3616,108,1157,1084,108,108,1048,3,Vashi
07-07-2018 22:00,3055,91,977,916,91,91,885,4,Vashi
07-07-2018 23:00,2246,67,718,673,67,67,651,3,Vashi
08-07-2018 00:00,1423,42,455,426,42,42,412,4,Vashi
08-07-2018 01:00,786,23,251,235,23,23,227,4,Vashi
08-07-2018 02:00,693,20,221,207,20,20,200,5,Vashi
08-07-2018 03:00,357,10,114,107,10,10,103,3,Vashi
08-07-2018 04:00,327,9,104,98,9,9,94,4,Vashi
08-07-2018 05:00,476,14,152,142,14,14,138,2,Vashi
08-07-2018 06:00,876,26,280,262,26,26,254,2,Vashi
08-07-2018 07:00,1084,32,346,325,32,32,314,3,Vashi
08-07-2018 08:00,1920,57,614,576,57,57,556,3,Vashi
08-07-2018 09:00,2584,77,826,775,77,77,749,3,Vashi
08-07-2018 10:00,3236,97,1035,970,97,97,938,2,Vashi
08-07-2018 11:00,3837,115,1227,1151,115,115,1112,2,Vashi
08-07-2018 12:00,4075,122,1304,1222,122,122,1181,2,Vashi
08-07-2018 13:00,4211,126,1347,1263,126,126,1221,2,Vashi
08-07-2018 14:00,4470,134,1430,1341,134,134,1296,1,Vashi
08-07-2018 15:00,4397,131,1407,1319,131,131,1275,3,Vashi
08-07-2018 16:00,4514,135,1444,1354,135,135,1309,2,Vashi
08-07-2018 17:00,4297,128,1375,1289,128,128,1246,3,Vashi
08-07-2018 18:00,3953,118,1264,1185,118,118,1146,4,Vashi
08-07-2018 19:00,3969,119,1270,1190,119,119,1151,1,Vashi
08-07-2018 20:00,3571,107,1142,1071,107,107,1035,2,Vashi
08-07-2018 21:00,2948,88,943,884,88,88,854,3,Vashi
08-07-2018 22:00,2039,61,652,611,61,61,591,2,Vashi
08-07-2018 23:00,1339,40,428,401,40,40,388,2,Vashi
09-07-2018 00:00,676,20,216,202,20,20,196,2,Vashi
09-07-2018 01:00,423,12,135,126,12,12,122,4,Vashi
09-07-2018 02:00,320,9,102,96,9,9,92,3,Vashi
09-07-2018 03:00,348,10,111,104,10,10,100,3,Vashi
09-07-2018 03:00,348,10,111,104,10,10,100,3,Vashi
09-07-2018 04:00,903,27,288,270,27,27,261,3,Vashi
09-07-2018 05:00,2977,89,952,893,89,89,863,2,Vashi
09-07-2018 05:00,2977,89,952,893,89,89,863,2,Vashi
09-07-2018 06:00,5679,170,1817,1703,170,170,1646,3,Vashi
09-07-2018 07:00,6178,185,1976,1853,185,185,1791,3,Vashi
09-07-2018 08:00,5656,169,1809,1696,169,169,1640,4,Vashi
09-07-2018 09:00,4586,137,1467,1375,137,137,1329,4,Vashi
09-07-2018 10:00,4266,127,1365,1279,127,127,1237,4,Vashi
09-07-2018 11:00,4448,133,1423,1334,133,133,1289,3,Vashi
09-07-2018 12:00,4689,140,1500,1406,140,140,1359,4,Vashi
09-07-2018 13:00,4621,138,1478,1386,138,138,1340,3,Vashi
09-07-2018 14:00,4836,145,1547,1450,145,145,1402,2,Vashi
09-07-2018 15:00,5429,162,1737,1628,162,162,1574,4,Vashi
09-07-2018 16:00,6311,189,2019,1893,189,189,1830,2,Vashi
09-07-2018 17:00,5805,174,1857,1741,174,174,1683,2,Vashi
09-07-2018 18:00,4290,128,1372,1287,128,128,1244,3,Vashi
09-07-2018 19:00,3240,97,1036,972,97,97,939,2,Vashi
09-07-2018 20:00,2861,85,915,858,85,85,829,4,Vashi
09-07-2018 21:00,2633,78,842,789,78,78,763,5,Vashi
09-07-2018 22:00,2071,62,662,621,62,62,600,2,Vashi
09-07-2018 23:00,1189,35,380,356,35,35,344,4,Vashi
10-07-2018 00:00,688,20,220,206,20,20,199,3,Vashi
10-07-2018 01:00,389,11,124,116,11,11,112,4,Vashi
10-07-2018 02:00,295,8,94,88,8,8,85,4,Vashi
10-07-2018 03:00,364,10,116,109,10,10,105,4,Vashi
10-07-2018 04:00,898,26,287,269,26,26,260,4,Vashi
10-07-2018 05:00,3137,94,1003,941,94,94,909,2,Vashi
10-07-2018 06:00,5886,176,1883,1765,176,176,1706,4,Vashi
10-07-2018 07:00,6134,184,1962,1840,184,184,1778,2,Vashi
10-07-2018 08:00,5786,173,1851,1735,173,173,1677,4,Vashi
10-07-2018 09:00,4843,145,1549,1452,145,145,1404,3,Vashi
10-07-2018 10:00,4442,133,1421,1332,133,133,1288,2,Vashi
10-07-2018 10:00,4442,133,1421,1332,133,133,1288,2,Vashi
10-07-2018 11:00,4586,137,1467,1375,137,137,1329,4,Vashi
10-07-2018 12:00,4865,145,1556,1459,145,145,1410,5,Vashi
10-07-2018 13:00,4719,141,1510,1415,141,141,1368,3,Vashi
10-07-2018 14:00,4789,143,1532,1436,143,143,1388,4,Vashi
10-07-2018 15:00,5681,170,1817,1704,170,170,1647,3,Vashi
10-07-2018 16:00,6566,196,2101,1969,196,196,1904,4,Vashi
10-07-2018 17:00,6081,182,1945,1824,182,182,1763,3,Vashi
10-07-2018 18:00,4404,132,1409,1321,132,132,1277,1,Vashi
10-07-2018 19:00,3219,96,1030,965,96,96,933,3,Vashi
10-07-2018 20:00,3053,91,976,915,91,91,885,4,Vashi
10-07-2018 21:00,3060,91,979,918,91,91,887,3,Vashi
10-07-2018 22:00,2203,66,704,660,66,66,638,3,Vashi
10-07-2018 23:00,1311,39,419,393,39,39,380,2,Vashi
11-07-2018 00:00,661,19,211,198,19,19,191,4,Vashi
11-07-2018 01:00,401,12,128,120,12,12,116,1,Vashi
11-07-2018 02:00,321,9,102,96,9,9,93,3,Vashi
11-07-2018 03:00,384,11,122,115,11,11,111,3,Vashi
11-07-2018 04:00,948,28,303,284,28,28,274,3,Vashi
11-07-2018 05:00,3193,95,1021,957,95,95,925,5,Vashi
11-07-2018 06:00,5179,155,1657,1553,155,155,1501,3,Vashi
11-07-2018 07:00,6295,188,2014,1888,188,188,1825,4,Vashi
11-07-2018 08:00,5930,177,1897,1779,177,177,1719,4,Vashi
11-07-2018 09:00,5025,150,1608,1507,150,150,1457,3,Vashi
11-07-2018 10:00,4829,144,1545,1448,144,144,1400,4,Vashi
11-07-2018 11:00,5052,151,1616,1515,151,151,1465,3,Vashi
11-07-2018 12:00,4974,149,1591,1492,149,149,1442,2,Vashi
11-07-2018 13:00,4779,143,1529,1433,143,143,1385,3,Vashi
11-07-2018 14:00,4974,149,1591,1492,149,149,1442,2,Vashi
11-07-2018 15:00,5817,174,1861,1745,174,174,1686,3,Vashi
11-07-2018 16:00,6522,195,2087,1956,195,195,1891,3,Vashi
11-07-2018 17:00,5935,178,1899,1780,178,178,1721,1,Vashi
11-07-2018 18:00,4568,137,1461,1370,137,137,1324,2,Vashi
11-07-2018 19:00,3412,102,1091,1023,102,102,989,3,Vashi
11-07-2018 20:00,3033,90,970,909,90,90,879,5,Vashi
11-07-2018 21:00,2687,80,859,806,80,80,779,3,Vashi
11-07-2018 22:00,1960,58,627,588,58,58,568,3,Vashi
11-07-2018 23:00,1294,38,414,388,38,38,375,3,Vashi
12-07-2018 00:00,699,20,223,209,20,20,202,5,Vashi
12-07-2018 01:00,408,12,130,122,12,12,118,2,Vashi
12-07-2018 02:00,296,8,94,88,8,8,85,5,Vashi
12-07-2018 03:00,364,10,116,109,10,10,105,4,Vashi
12-07-2018 04:00,940,28,300,282,28,28,272,2,Vashi
12-07-2018 05:00,3070,92,982,921,92,92,890,1,Vashi
12-07-2018 06:00,5702,171,1824,1710,171,171,1653,2,Vashi
12-07-2018 07:00,6456,193,2065,1936,193,193,1872,4,Vashi
12-07-2018 08:00,5583,167,1786,1674,167,167,1619,3,Vashi
12-07-2018 08:00,5583,167,1786,1674,167,167,1619,3,Vashi
12-07-2018 09:00,4958,148,1586,1487,148,148,1437,4,Vashi
12-07-2018 10:00,4610,138,1475,1383,138,138,1336,2,Vashi
12-07-2018 11:00,4848,145,1551,1454,145,145,1405,3,Vashi
12-07-2018 12:00,4891,146,1565,1467,146,146,1418,3,Vashi
12-07-2018 13:00,5188,155,1660,1556,155,155,1504,3,Vashi
12-07-2018 14:00,5139,154,1644,1541,154,154,1490,2,Vashi
12-07-2018 15:00,5743,172,1837,1722,172,172,1665,3,Vashi
12-07-2018 16:00,6612,198,2115,1983,198,198,1917,3,Vashi
12-07-2018 17:00,5795,173,1854,1738,173,173,1680,4,Vashi
12-07-2018 18:00,3890,116,1244,1167,116,116,1128,3,Vashi
12-07-2018 18:00,3890,116,1244,1167,116,116,1128,3,Vashi
12-07-2018 18:00,3890,116,1244,1167,116,116,1128,3,Vashi
12-07-2018 19:00,3237,97,1035,971,97,97,938,2,Vashi
12-07-2018 19:00,3237,97,1035,971,97,97,938,2,Vashi
12-07-2018 19:00,3237,97,1035,971,97,97,938,2,Vashi
12-07-2018 20:00,2727,81,872,818,81,81,790,4,Vashi
12-07-2018 20:00,2727,81,872,818,81,81,790,4,Vashi
12-07-2018 20:00,2727,81,872,818,81,81,790,4,Vashi
12-07-2018 21:00,2497,74,799,749,74,74,724,3,Vashi
12-07-2018 21:00,2497,74,799,749,74,74,724,3,Vashi
12-07-2018 21:00,2497,74,799,749,74,74,724,3,Vashi
12-07-2018 22:00,1870,56,598,561,56,56,542,1,Vashi
